CustomerID,Age,Gender,City,Education,IncomeBracket,AnnualSpend,MembershipTier,TenureMonths,TotalOrders
C2436,39,Female,Pune,PhD,25k-50k,6982.16,Basic,57,2
C2437,38,Female,Pune,Bachelor's,25k-50k,7014.24,Platinum,18,1
C2438,40,Female,Hyderabad,Master's,25k-50k,9383.7,Gold,54,3
C2439,22,Male,Ahmedabad,Bachelor's,50k-100k,14242.42,Silver,3,6
C2440,22,Male,Bangalore,Master's,25k-50k,6236.07,Gold,31,1
C2441,46,Male,Chennai,Master's,<25k,3310.42,Basic,19,1
C2442,25,Male,Delhi,High School,<25k,1936.77,Silver,37,1
C2443,22,Other,Hyderabad,Bachelor's,25k-50k,7895.77,Basic,9,2
C2444,49,Male,Delhi,Master's,25k-50k,8326.15,Silver,11,2
C2445,18,Male,Kolkata,Master's,25k-50k,5706.35,Silver,7,1
C2446,25,Female,Mumbai,Master's,100k-200k,37904.83,Basic,21,10
C2447,35,Male,Bangalore,High School,50k-100k,23135.9,Basic,16,7
C2448,48,Male,Bangalore,High School,50k-100k,26211.33,Basic,59,4
C2449,44,Male,Hyderabad,High School,50k-100k,19342.16,Platinum,5,6
C2450,22,Male,Mumbai,Bachelor's,50k-100k,16964.99,Basic,23,1
C2451,31,Female,Kolkata,High School,25k-50k,7948.9,Basic,5,1
C2452,32,Female,Pune,Master's,200k+,75937.52,Gold,34,23
C2453,32,Female,Mumbai,Bachelor's,<25k,2428.65,Silver,17,1
C2454,37,Female,Hyderabad,PhD,50k-100k,24255.03,Silver,47,1
C2455,31,Male,Chennai,Bachelor's,100k-200k,49427.68,Basic,37,16
C2456,18,Female,Kolkata,High School,<25k,623.95,Silver,10,1
C2457,36,Female,Ahmedabad,High School,<25k,500.0,Basic,10,1
C2458,31,Female,Delhi,Bachelor's,50k-100k,15575.3,Silver,56,3
C2459,31,Female,Mumbai,Bachelor's,50k-100k,17830.99,Basic,23,5
C2460,29,Male,Ahmedabad,Bachelor's,50k-100k,16498.42,Platinum,18,3
C2461,30,Female,Ahmedabad,High School,25k-50k,5993.79,Basic,56,1
C2462,37,Male,Mumbai,Bachelor's,25k-50k,7516.92,Silver,2,3
C2463,26,Male,Mumbai,High School,50k-100k,18684.11,Silver,56,4
C2464,28,Female,Ahmedabad,Master's,50k-100k,22913.26,Basic,12,6
C2465,46,Male,Bangalore,Bachelor's,100k-200k,45438.1,Basic,43,10
C2466,33,Male,Mumbai,Bachelor's,50k-100k,19804.03,Platinum,36,8
C2467,18,Female,Pune,PhD,25k-50k,6237.69,Basic,28,1
C2468,35,Male,Hyderabad,Bachelor's,50k-100k,14799.45,Basic,41,3
C2469,25,Male,Hyderabad,Bachelor's,25k-50k,7894.51,Basic,32,4
C2470,31,Male,Bangalore,Master's,100k-200k,39444.38,Basic,3,3
C2471,19,Female,Ahmedabad,High School,100k-200k,44884.01,Gold,26,20
C2472,35,Female,Chennai,Bachelor's,100k-200k,39711.47,Silver,53,17
C2473,42,Male,Ahmedabad,Bachelor's,100k-200k,28002.88,Platinum,51,9
C2474,19,Male,Delhi,Master's,100k-200k,26497.99,Silver,34,4
C2475,33,Female,Chennai,Bachelor's,50k-100k,22950.38,Basic,26,6
C2476,41,Female,Kolkata,Bachelor's,25k-50k,4836.67,Silver,47,1
C2477,18,Male,Delhi,Bachelor's,50k-100k,20851.07,Basic,23,8
C2478,30,Male,Pune,Bachelor's,<25k,2820.91,Basic,29,1
C2479,33,Female,Mumbai,Master's,50k-100k,12360.68,Basic,19,3
C2480,38,Male,Pune,Master's,50k-100k,7158.02,Basic,51,1
C2481,49,Female,Pune,Master's,50k-100k,10118.35,Gold,23,1
C2482,49,Male,Kolkata,Master's,50k-100k,19123.56,Silver,46,6
C2483,39,Male,Hyderabad,PhD,100k-200k,24837.02,Gold,22,4
C2484,23,Male,Mumbai,High School,<25k,4057.05,Silver,27,1
C2485,18,Female,Chennai,Bachelor's,50k-100k,22864.31,Gold,14,7
C2486,23,Male,Chennai,High School,25k-50k,2992.12,Gold,36,1
C2487,25,Female,Pune,Master's,100k-200k,43781.84,Silver,12,11
C2488,50,Female,Mumbai,Bachelor's,200k+,57975.86,Platinum,51,15
C2489,30,Female,Ahmedabad,Bachelor's,50k-100k,24784.27,Silver,41,5
C2490,35,Male,Bangalore,Bachelor's,25k-50k,9769.54,Basic,14,2
C2491,44,Female,Mumbai,Bachelor's,50k-100k,23211.68,Basic,3,3
C2492,18,Male,Pune,High School,25k-50k,7221.51,Basic,22,3
C2493,21,Male,Bangalore,Master's,50k-100k,20533.88,Basic,55,3
C2494,22,Female,Mumbai,Bachelor's,50k-100k,11252.34,Silver,12,2
C2495,22,Female,Delhi,Bachelor's,50k-100k,13258.36,Gold,1,5
C2496,38,Female,Hyderabad,Master's,50k-100k,24898.38,Silver,56,7
C2497,34,Male,Mumbai,Bachelor's,50k-100k,8234.91,Platinum,12,1
C2498,27,Female,Delhi,Bachelor's,50k-100k,14832.29,Gold,32,1
C2499,26,Female,Pune,High School,25k-50k,7453.35,Gold,19,3
C2500,34,Male,Ahmedabad,PhD,50k-100k,14414.22,Platinum,31,4
C2501,32,Male,Pune,PhD,50k-100k,22479.8,Silver,15,6
C2502,28,Female,Delhi,Bachelor's,50k-100k,17270.49,Gold,48,6
C2503,58,Female,Bangalore,Bachelor's,100k-200k,28759.0,Basic,24,3
C2504,34,Female,Chennai,Bachelor's,50k-100k,21647.39,Basic,59,10
C2505,35,Female,Delhi,Bachelor's,25k-50k,5479.27,Silver,53,1
C2506,26,Female,Mumbai,Bachelor's,<25k,2218.66,Platinum,10,1
C2507,18,Male,Delhi,Bachelor's,100k-200k,31788.02,Silver,12,10
C2508,36,Female,Hyderabad,Master's,50k-100k,12685.25,Basic,2,2
C2509,18,Male,Mumbai,Bachelor's,25k-50k,5179.55,Silver,42,1
C2510,41,Female,Mumbai,Bachelor's,50k-100k,22684.7,Silver,49,6
C2511,46,Female,Bangalore,Bachelor's,100k-200k,27978.88,Gold,22,10
C2512,43,Female,Hyderabad,Bachelor's,200k+,67501.85,Basic,43,20
C2513,32,Male,Ahmedabad,Bachelor's,25k-50k,8495.82,Silver,54,2
C2514,26,Female,Kolkata,Bachelor's,50k-100k,23299.73,Silver,16,5
C2515,52,Male,Chennai,High School,100k-200k,14181.63,Silver,12,6
C2516,20,Male,Bangalore,Bachelor's,25k-50k,9165.35,Silver,24,1
C2517,34,Female,Mumbai,Bachelor's,200k+,76769.92,Basic,53,26
C2518,35,Female,Mumbai,Master's,50k-100k,12195.28,Gold,4,3
C2519,21,Female,Pune,Bachelor's,25k-50k,10757.69,Gold,50,3
C2520,18,Male,Chennai,Bachelor's,200k+,66834.54,Basic,8,11
C2521,26,Male,Delhi,Bachelor's,25k-50k,7833.69,Gold,35,2
C2522,22,Female,Bangalore,High School,25k-50k,5354.74,Platinum,20,2
C2523,18,Male,Mumbai,Bachelor's,25k-50k,6456.76,Basic,17,1
C2524,37,Male,Bangalore,Bachelor's,25k-50k,10402.35,Gold,54,3
C2525,26,Male,Kolkata,High School,25k-50k,9035.46,Platinum,34,1
C2526,32,Female,Bangalore,Bachelor's,100k-200k,42684.97,Platinum,23,13
C2527,49,Male,Kolkata,Master's,200k+,43206.21,Basic,37,7
C2528,43,Female,Mumbai,Master's,100k-200k,57864.59,Gold,38,13
C2529,36,Male,Hyderabad,High School,100k-200k,10484.54,Silver,42,2
C2530,30,Male,Mumbai,Master's,100k-200k,35237.01,Gold,13,5
C2531,26,Female,Chennai,High School,25k-50k,9536.98,Silver,1,4
C2532,27,Male,Mumbai,Bachelor's,50k-100k,22518.07,Silver,45,6
C2533,30,Female,Delhi,Master's,100k-200k,47772.82,Basic,23,16
C2534,34,Male,Mumbai,High School,<25k,3615.77,Platinum,54,1
C2535,46,Female,Kolkata,High School,200k+,74742.21,Gold,45,21
C2536,23,Male,Bangalore,Master's,50k-100k,22912.89,Gold,49,6
C2537,31,Male,Mumbai,Master's,200k+,34256.61,Basic,59,5
C2538,49,Female,Chennai,Master's,200k+,44852.62,Basic,2,11
C2539,30,Male,Chennai,Master's,50k-100k,16710.95,Basic,14,7
C2540,26,Male,Mumbai,Bachelor's,50k-100k,20688.72,Basic,20,6
C2541,47,Female,Bangalore,High School,<25k,1556.02,Silver,30,1
C2542,19,Male,Mumbai,Bachelor's,50k-100k,24981.12,Silver,34,4
C2543,45,Female,Chennai,Bachelor's,200k+,68308.1,Platinum,41,17
C2544,57,Female,Ahmedabad,Bachelor's,25k-50k,9893.29,Basic,51,4
C2545,18,Male,Ahmedabad,Master's,50k-100k,16261.91,Gold,6,5
C2546,46,Female,Delhi,High School,100k-200k,30277.22,Silver,14,4
C2547,30,Female,Delhi,High School,25k-50k,3542.49,Basic,16,2
C2548,41,Female,Mumbai,PhD,50k-100k,23503.17,Silver,51,6
C2549,43,Female,Ahmedabad,Bachelor's,100k-200k,30906.75,Silver,17,7
C2550,50,Male,Pune,PhD,50k-100k,24053.7,Silver,55,12
C2551,47,Male,Kolkata,Bachelor's,25k-50k,5502.91,Basic,6,1
C2552,22,Female,Chennai,Master's,25k-50k,8582.47,Basic,9,1
C2553,29,Male,Pune,Bachelor's,100k-200k,46915.68,Basic,48,14
C2554,30,Male,Kolkata,Bachelor's,100k-200k,55447.95,Gold,22,18
C2555,38,Male,Delhi,High School,25k-50k,7870.63,Silver,22,1
C2556,40,Male,Kolkata,High School,25k-50k,9301.45,Basic,49,1
C2557,28,Female,Mumbai,Bachelor's,50k-100k,18010.14,Basic,9,7
C2558,52,Male,Mumbai,Bachelor's,100k-200k,33895.6,Basic,59,7
C2559,28,Male,Bangalore,Bachelor's,25k-50k,8537.62,Silver,53,1
C2560,53,Female,Ahmedabad,Bachelor's,100k-200k,37923.37,Silver,23,6
C2561,28,Female,Delhi,Bachelor's,<25k,1769.96,Gold,35,1
C2562,44,Male,Hyderabad,High School,50k-100k,17728.83,Platinum,33,5
C2563,34,Female,Mumbai,PhD,50k-100k,12872.61,Platinum,58,2
C2564,18,Female,Ahmedabad,PhD,25k-50k,8434.68,Basic,26,3
C2565,32,Female,Kolkata,Master's,100k-200k,52075.85,Silver,44,12
C2566,31,Female,Delhi,Bachelor's,50k-100k,15853.71,Basic,59,2
C2567,34,Male,Hyderabad,High School,25k-50k,7490.84,Platinum,29,5
C2568,26,Female,Mumbai,High School,50k-100k,20424.31,Silver,10,2
C2569,34,Female,Mumbai,Master's,100k-200k,36840.05,Basic,7,8
C2570,29,Male,Ahmedabad,Master's,200k+,71063.77,Silver,16,21
C2571,25,Female,Hyderabad,Master's,50k-100k,18220.21,Basic,40,5
C2572,40,Male,Ahmedabad,High School,100k-200k,47606.11,Silver,31,11
C2573,31,Male,Delhi,PhD,100k-200k,30483.43,Basic,15,12
C2574,34,Male,Chennai,Master's,200k+,75661.27,Silver,43,16
C2575,22,Female,Pune,Master's,100k-200k,31576.72,Platinum,56,10
C2576,38,Female,Chennai,Bachelor's,50k-100k,13906.95,Silver,36,2
C2577,27,Female,Pune,High School,<25k,3425.57,Silver,23,1
C2578,38,Female,Mumbai,Bachelor's,200k+,50132.93,Basic,3,11
C2579,42,Other,Ahmedabad,Bachelor's,100k-200k,22692.54,Platinum,45,6
C2580,37,Female,Bangalore,Bachelor's,100k-200k,53147.69,Gold,15,12
C2581,27,Male,Ahmedabad,Bachelor's,100k-200k,27583.42,Gold,40,4
C2582,42,Male,Pune,Bachelor's,25k-50k,9762.9,Basic,36,2
C2583,42,Female,Chennai,Bachelor's,50k-100k,14093.17,Basic,50,3
C2584,31,Female,Bangalore,Bachelor's,50k-100k,11334.17,Silver,31,5
C2585,51,Female,Hyderabad,Master's,50k-100k,20865.98,Basic,15,4
C2586,36,Female,Hyderabad,Master's,200k+,64271.74,Gold,13,11
C2587,35,Other,Delhi,PhD,100k-200k,34839.8,Silver,55,8
C2588,21,Male,Ahmedabad,PhD,100k-200k,46588.24,Silver,11,15
C2589,46,Male,Ahmedabad,High School,25k-50k,8124.96,Basic,30,4
C2590,48,Male,Pune,Bachelor's,50k-100k,16712.6,Platinum,57,4
C2591,31,Female,Chennai,High School,50k-100k,18293.4,Basic,44,3
C2592,45,Male,Hyderabad,Bachelor's,100k-200k,44469.45,Basic,30,12
C2593,55,Female,Mumbai,High School,50k-100k,16157.69,Basic,52,8
C2594,45,Male,Chennai,Bachelor's,25k-50k,7796.34,Platinum,14,1
C2595,27,Male,Hyderabad,High School,50k-100k,19425.7,Basic,1,2
C2596,22,Male,Bangalore,Master's,50k-100k,15525.74,Basic,59,3
C2597,42,Male,Mumbai,PhD,100k-200k,37211.0,Gold,20,14
C2598,33,Male,Pune,Master's,50k-100k,11979.25,Silver,6,3
C2599,49,Female,Pune,Master's,50k-100k,16802.08,Basic,49,8
C2600,40,Female,Hyderabad,Bachelor's,200k+,29773.37,Platinum,49,3
C2601,36,Female,Kolkata,High School,25k-50k,10481.23,Gold,14,2
C2602,53,Male,Bangalore,High School,<25k,1334.11,Basic,19,1
C2603,38,Male,Kolkata,Master's,200k+,67185.77,Basic,10,13
C2604,38,Male,Pune,Master's,25k-50k,7329.79,Basic,6,2
C2605,36,Female,Kolkata,Bachelor's,50k-100k,12244.38,Silver,13,4
C2606,43,Male,Bangalore,Bachelor's,100k-200k,33805.03,Silver,11,7
C2607,42,Female,Chennai,High School,<25k,2085.79,Silver,42,1
C2608,39,Male,Bangalore,Master's,25k-50k,10132.8,Silver,9,3
C2609,42,Female,Pune,Bachelor's,200k+,44021.51,Silver,36,13
C2610,27,Female,Kolkata,Master's,<25k,3174.82,Gold,37,1
C2611,45,Male,Hyderabad,Bachelor's,200k+,69294.95,Silver,58,19
C2612,32,Male,Delhi,Bachelor's,200k+,79863.22,Gold,6,19
C2613,36,Female,Mumbai,Bachelor's,50k-100k,6607.34,Gold,21,3
C2614,45,Male,Mumbai,Master's,50k-100k,15280.19,Basic,14,4
C2615,31,Female,Pune,Master's,200k+,74321.53,Gold,14,16
C2616,30,Male,Hyderabad,Bachelor's,25k-50k,4686.01,Silver,59,1
C2617,31,Male,Ahmedabad,Bachelor's,<25k,2953.54,Platinum,16,1
C2618,44,Female,Hyderabad,Master's,50k-100k,25112.88,Platinum,37,4
C2619,44,Male,Pune,Bachelor's,50k-100k,14865.41,Silver,48,4
C2620,49,Male,Bangalore,PhD,25k-50k,9252.47,Silver,27,2
C2621,28,Female,Hyderabad,Master's,50k-100k,18115.47,Basic,55,6
C2622,41,Female,Kolkata,Bachelor's,100k-200k,33634.53,Gold,17,8
C2623,42,Male,Bangalore,High School,50k-100k,20013.57,Basic,18,6
C2624,30,Female,Chennai,Master's,100k-200k,49704.15,Silver,47,15
C2625,30,Male,Delhi,PhD,50k-100k,2857.45,Silver,57,1
C2626,49,Female,Delhi,Master's,100k-200k,29200.91,Silver,57,7
C2627,49,Female,Delhi,Master's,100k-200k,24577.75,Gold,2,9
C2628,32,Female,Mumbai,Bachelor's,<25k,2114.02,Basic,12,1
C2629,18,Female,Bangalore,Bachelor's,<25k,3749.77,Basic,7,2
C2630,19,Female,Chennai,Bachelor's,25k-50k,7734.73,Platinum,42,2
C2631,23,Female,Mumbai,Bachelor's,<25k,2704.1,Basic,9,1
C2632,19,Male,Chennai,Bachelor's,25k-50k,8789.78,Platinum,47,5
C2633,18,Female,Delhi,Bachelor's,50k-100k,10853.08,Silver,14,1
C2634,30,Male,Pune,High School,<25k,2257.06,Silver,2,1
C2635,34,Female,Mumbai,Bachelor's,50k-100k,2954.03,Gold,38,1
C2636,18,Male,Hyderabad,Master's,50k-100k,23460.33,Gold,58,8
C2637,25,Male,Ahmedabad,Bachelor's,50k-100k,21331.45,Silver,44,6
C2638,54,Female,Hyderabad,Master's,100k-200k,16318.64,Basic,22,4
C2639,24,Male,Mumbai,Bachelor's,50k-100k,13938.06,Basic,24,1
C2640,39,Female,Hyderabad,Master's,200k+,53264.82,Basic,36,13
C2641,32,Male,Pune,High School,25k-50k,13072.96,Basic,11,8
C2642,30,Female,Pune,Bachelor's,<25k,3251.65,Basic,40,1
C2643,48,Male,Delhi,PhD,100k-200k,48367.39,Gold,26,8
C2644,29,Male,Kolkata,Bachelor's,25k-50k,7368.24,Basic,18,1
C2645,48,Female,Chennai,Bachelor's,100k-200k,39537.01,Basic,36,7
C2646,42,Female,Mumbai,Bachelor's,100k-200k,26294.81,Basic,45,11
C2647,21,Female,Bangalore,Master's,100k-200k,41580.83,Silver,35,9
C2648,46,Female,Chennai,Master's,100k-200k,51454.99,Basic,25,13
C2649,37,Female,Mumbai,Bachelor's,50k-100k,18319.7,Basic,47,4
C2650,21,Female,Pune,High School,25k-50k,8638.42,Silver,45,2
C2651,26,Male,Mumbai,Master's,100k-200k,37858.16,Basic,44,7
C2652,43,Female,Kolkata,Master's,25k-50k,3135.63,Basic,32,1
C2653,36,Female,Ahmedabad,Bachelor's,50k-100k,24568.91,Silver,41,15
C2654,34,Male,Delhi,PhD,50k-100k,23655.72,Basic,31,4
C2655,22,Male,Chennai,Bachelor's,50k-100k,21923.77,Silver,29,10
C2656,19,Male,Chennai,Master's,50k-100k,15570.71,Basic,21,2
C2657,38,Female,Chennai,Master's,25k-50k,12699.96,Platinum,48,7
C2658,34,Female,Ahmedabad,Bachelor's,50k-100k,14080.61,Basic,19,3
C2659,52,Female,Delhi,High School,25k-50k,6180.53,Basic,34,1
C2660,22,Female,Mumbai,Bachelor's,100k-200k,34678.76,Silver,36,6
C2661,18,Female,Mumbai,PhD,50k-100k,18701.34,Silver,21,6
C2662,33,Male,Bangalore,Master's,50k-100k,21976.79,Gold,11,4
C2663,45,Male,Delhi,Bachelor's,50k-100k,18738.91,Silver,12,2
C2664,35,Male,Kolkata,Master's,50k-100k,24993.85,Silver,38,7
C2665,19,Female,Ahmedabad,Master's,50k-100k,18510.23,Silver,23,5
C2666,45,Female,Kolkata,Bachelor's,100k-200k,35509.45,Basic,31,13
C2667,20,Male,Delhi,Master's,<25k,3235.82,Basic,28,2
C2668,40,Female,Kolkata,High School,50k-100k,11906.87,Gold,40,2
C2669,42,Female,Chennai,Bachelor's,50k-100k,21080.41,Platinum,2,7
C2670,31,Male,Mumbai,Master's,100k-200k,28332.02,Gold,41,7
C2671,42,Male,Delhi,Bachelor's,50k-100k,19787.96,Silver,14,4
C2672,40,Male,Ahmedabad,Bachelor's,<25k,3861.49,Gold,32,2
C2673,44,Male,Hyderabad,Bachelor's,50k-100k,18325.35,Basic,35,3
C2674,30,Male,Kolkata,Bachelor's,25k-50k,8234.64,Basic,2,4
C2675,59,Male,Chennai,Bachelor's,50k-100k,20790.48,Basic,28,5
C2676,31,Other,Delhi,Bachelor's,100k-200k,41999.25,Basic,6,11
C2677,22,Female,Bangalore,Bachelor's,25k-50k,9963.42,Basic,47,3
C2678,29,Male,Bangalore,High School,25k-50k,4305.56,Gold,43,1
C2679,36,Male,Kolkata,High School,25k-50k,6760.96,Platinum,41,7
C2680,45,Male,Chennai,Bachelor's,25k-50k,7858.55,Silver,16,2
C2681,43,Male,Pune,Bachelor's,25k-50k,7150.36,Silver,20,1
C2682,18,Male,Pune,Bachelor's,<25k,2451.14,Silver,50,1
C2683,19,Male,Bangalore,High School,50k-100k,19017.93,Gold,50,3
C2684,38,Male,Chennai,Bachelor's,25k-50k,8253.97,Silver,10,4
C2685,52,Female,Kolkata,Bachelor's,200k+,45221.04,Basic,57,5
C2686,42,Female,Chennai,PhD,50k-100k,11910.34,Basic,18,3
C2687,36,Male,Ahmedabad,High School,100k-200k,51908.4,Gold,8,8
C2688,47,Male,Bangalore,Master's,50k-100k,19554.36,Basic,19,1
C2689,29,Male,Hyderabad,PhD,50k-100k,25826.31,Silver,24,3
C2690,23,Female,Bangalore,High School,25k-50k,6632.54,Platinum,28,1
C2691,39,Male,Bangalore,Master's,200k+,54520.92,Basic,58,8
C2692,28,Female,Mumbai,Master's,25k-50k,5558.05,Silver,1,3
C2693,33,Female,Kolkata,High School,<25k,3238.18,Gold,58,1
C2694,42,Male,Ahmedabad,Bachelor's,100k-200k,27648.57,Gold,12,9
C2695,33,Female,Bangalore,High School,50k-100k,12627.73,Platinum,8,3
C2696,51,Male,Bangalore,High School,25k-50k,9314.36,Silver,54,3
C2697,40,Male,Kolkata,High School,50k-100k,14806.3,Basic,15,5
C2698,22,Female,Delhi,Bachelor's,50k-100k,15576.24,Basic,36,5
C2699,22,Male,Kolkata,Master's,<25k,1837.85,Gold,42,1
C2700,29,Male,Mumbai,Bachelor's,50k-100k,17360.4,Gold,17,2
C2701,29,Female,Pune,PhD,50k-100k,10345.78,Basic,6,3
C2702,26,Male,Bangalore,High School,25k-50k,11052.17,Basic,6,3
C2703,22,Female,Bangalore,High School,50k-100k,25929.23,Silver,36,4
C2704,53,Male,Mumbai,Bachelor's,25k-50k,7348.65,Gold,2,2
C2705,26,Male,Mumbai,Bachelor's,50k-100k,25678.73,Basic,35,6
C2706,38,Male,Delhi,Master's,200k+,72704.18,Basic,22,23
C2707,38,Male,Kolkata,Bachelor's,25k-50k,10098.25,Basic,35,9
C2708,28,Male,Kolkata,High School,<25k,2081.38,Silver,14,1
C2709,28,Female,Delhi,Master's,25k-50k,6023.71,Silver,24,3
C2710,45,Male,Mumbai,Bachelor's,50k-100k,24786.27,Gold,38,12
C2711,34,Female,Pune,Bachelor's,50k-100k,22983.35,Gold,33,6
C2712,47,Male,Bangalore,Bachelor's,25k-50k,6714.05,Silver,6,1
C2713,49,Male,Bangalore,Master's,50k-100k,19537.52,Basic,54,5
C2714,35,Male,Chennai,PhD,50k-100k,12164.46,Gold,22,6
C2715,31,Female,Ahmedabad,High School,<25k,2178.79,Silver,57,1
C2716,21,Female,Bangalore,Bachelor's,50k-100k,31921.29,Platinum,33,9
C2717,24,Female,Chennai,Master's,100k-200k,48455.29,Gold,59,12
C2718,26,Female,Hyderabad,Master's,200k+,39910.43,Basic,18,10
C2719,34,Female,Mumbai,Bachelor's,25k-50k,10607.75,Platinum,32,1
C2720,32,Male,Delhi,Master's,50k-100k,16118.17,Silver,46,1
C2721,18,Male,Hyderabad,High School,25k-50k,5744.43,Gold,2,1
C2722,18,Male,Hyderabad,Bachelor's,100k-200k,50487.67,Silver,12,9
C2723,24,Male,Kolkata,Bachelor's,50k-100k,27458.54,Basic,38,7
C2724,58,Male,Chennai,High School,50k-100k,26374.4,Basic,26,5
C2725,24,Male,Mumbai,High School,25k-50k,9260.19,Basic,41,1
C2726,35,Male,Mumbai,High School,25k-50k,7732.28,Basic,50,3
C2727,26,Male,Chennai,Bachelor's,50k-100k,19808.35,Basic,28,3
C2728,27,Male,Chennai,Bachelor's,100k-200k,25623.05,Basic,17,8
C2729,27,Male,Delhi,Bachelor's,50k-100k,26640.17,Basic,3,5
C2730,31,Female,Mumbai,High School,100k-200k,31649.0,Platinum,31,6
C2731,27,Male,Chennai,Bachelor's,50k-100k,16588.59,Platinum,24,6
C2732,30,Female,Bangalore,PhD,50k-100k,16745.15,Basic,9,5
C2733,31,Male,Kolkata,Bachelor's,50k-100k,21626.45,Gold,35,6
C2734,20,Male,Bangalore,Bachelor's,100k-200k,32667.97,Gold,5,7
C2735,36,Female,Ahmedabad,Master's,50k-100k,25567.92,Gold,46,4
C2736,18,Female,Kolkata,PhD,25k-50k,5546.87,Silver,32,3
C2737,36,Male,Ahmedabad,Bachelor's,50k-100k,29654.06,Basic,48,6
C2738,23,Male,Delhi,Master's,50k-100k,27919.47,Platinum,7,6
C2739,32,Male,Delhi,High School,<25k,3182.25,Gold,3,1
C2740,66,Male,Mumbai,High School,50k-100k,8582.59,Gold,22,3
C2741,30,Female,Delhi,High School,50k-100k,20583.08,Basic,3,2
C2742,50,Male,Mumbai,Bachelor's,50k-100k,14087.75,Silver,53,3
C2743,18,Female,Delhi,Bachelor's,25k-50k,12287.29,Gold,23,1
C2744,26,Male,Mumbai,Master's,100k-200k,35490.29,Silver,49,6
C2745,28,Male,Chennai,Bachelor's,25k-50k,7487.19,Silver,57,3
C2746,66,Male,Bangalore,High School,50k-100k,23587.29,Basic,24,5
C2747,31,Male,Bangalore,Bachelor's,<25k,2592.34,Silver,3,1
C2748,39,Female,Mumbai,High School,<25k,3204.02,Basic,26,1
C2749,30,Female,Bangalore,High School,25k-50k,6343.4,Platinum,15,1
C2750,42,Female,Delhi,Bachelor's,25k-50k,8583.48,Silver,24,2
C2751,39,Female,Mumbai,Bachelor's,50k-100k,20579.7,Gold,25,3
C2752,42,Male,Ahmedabad,Bachelor's,<25k,2760.23,Platinum,38,1
C2753,27,Male,Pune,Master's,50k-100k,23022.69,Silver,37,9
C2754,40,Male,Kolkata,High School,50k-100k,18409.43,Platinum,36,4
C2755,25,Male,Hyderabad,Master's,25k-50k,8161.23,Platinum,26,2
C2756,18,Male,Kolkata,Master's,25k-50k,7659.04,Gold,16,1
C2757,47,Female,Bangalore,High School,50k-100k,26385.57,Platinum,9,5
C2758,50,Male,Hyderabad,Master's,50k-100k,16684.22,Gold,48,3
C2759,34,Male,Ahmedabad,Master's,50k-100k,10793.31,Silver,47,2
C2760,33,Female,Delhi,Bachelor's,100k-200k,32645.74,Basic,51,13
C2761,30,Female,Mumbai,Bachelor's,100k-200k,30913.01,Basic,18,2
C2762,34,Female,Bangalore,Master's,50k-100k,15233.03,Silver,46,2
C2763,49,Female,Bangalore,Bachelor's,100k-200k,28055.22,Silver,28,3
C2764,44,Male,Chennai,Bachelor's,50k-100k,22292.62,Platinum,19,6
C2765,35,Female,Bangalore,Bachelor's,50k-100k,22375.85,Platinum,1,7
C2766,44,Female,Delhi,Master's,100k-200k,25977.63,Gold,15,5
C2767,36,Female,Chennai,High School,100k-200k,36713.4,Basic,41,7
C2768,18,Female,Chennai,High School,50k-100k,18451.13,Gold,28,4
C2769,18,Female,Delhi,Master's,50k-100k,14731.02,Silver,17,3
C2770,18,Male,Mumbai,Master's,200k+,78518.41,Silver,25,17
C2771,24,Female,Delhi,Bachelor's,25k-50k,5223.71,Basic,29,1
C2772,46,Female,Chennai,Bachelor's,100k-200k,40363.96,Basic,23,13
C2773,18,Male,Bangalore,Bachelor's,25k-50k,9236.86,Silver,10,4
C2774,18,Male,Mumbai,Bachelor's,25k-50k,3499.69,Basic,7,1
C2775,30,Female,Chennai,Master's,50k-100k,16290.73,Basic,1,3
C2776,21,Female,Delhi,Bachelor's,25k-50k,4494.26,Gold,14,1
C2777,36,Female,Kolkata,Bachelor's,50k-100k,16190.6,Silver,40,3
C2778,24,Female,Bangalore,Bachelor's,50k-100k,19831.39,Basic,58,2
C2779,35,Female,Bangalore,High School,50k-100k,11567.94,Basic,48,7
C2780,37,Female,Mumbai,Master's,25k-50k,7243.54,Platinum,56,1
C2781,46,Male,Kolkata,Bachelor's,25k-50k,11258.76,Basic,50,5
C2782,31,Male,Chennai,Bachelor's,25k-50k,5851.67,Gold,59,1
C2783,23,Male,Hyderabad,Bachelor's,50k-100k,21101.9,Basic,30,5
C2784,39,Female,Bangalore,Master's,100k-200k,40678.9,Basic,4,7
C2785,37,Male,Ahmedabad,Master's,50k-100k,11227.58,Basic,34,3
C2786,18,Male,Ahmedabad,Bachelor's,25k-50k,7638.07,Basic,7,3
C2787,36,Female,Delhi,High School,50k-100k,10966.86,Basic,44,2
C2788,31,Male,Delhi,Bachelor's,100k-200k,54052.18,Gold,16,12
C2789,36,Male,Kolkata,Master's,200k+,63333.84,Gold,16,12
C2790,42,Male,Hyderabad,Bachelor's,100k-200k,31825.63,Silver,46,10
C2791,22,Male,Pune,Bachelor's,25k-50k,6613.17,Silver,8,1
C2792,33,Female,Kolkata,High School,50k-100k,20409.0,Basic,24,5
C2793,18,Female,Mumbai,Bachelor's,25k-50k,6086.94,Basic,36,4
C2794,42,Male,Pune,PhD,100k-200k,24887.49,Basic,40,9
